id,title,year,place,type,link,image,Filename
dc00118283,Echikawa; Blatt 66 aus der Serie Die 69 Stationen des Kisokaidō,1833,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7b883e30,dc00118283.m57d2f7b883e30
dc00118284,Suhara; Blatt 40 aus der Serie Die 69 Stationen des Kisokaidō,1833,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7b932698,dc00118284.m57d2f7b932698
dc00118285,Niekawa; Blatt 34 aus der Serie Die 69 Stationen des Kisokaidō,1833,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7b9e3018,dc00118285.m57d2f7b9e3018
dc00118288,Harimaze-e Pfingstrose und zwei Garnelen,1832,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7ba8c402,dc00118288.m57d2f7ba8c402
dc00118293,Blumen- und Vogelbilder Falke; Kiefer und Sonnenaufgang,1832,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7bb24a6d,dc00118293.m57d2f7bb24a6d
dc00118294,Makrele; Krebs und Trichterwinde; aus der Serie Fisch und Meerestier,1832,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7bbc80b1,dc00118294.m57d2f7bbc80b1
dc00118295,Languste und Krabben; aus der Serie Fisch und Meerestier  ,1832,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7bc5aa2a,dc00118295.m57d2f7bc5aa2a
dc00118296,Aji-Fische und Shrimps; aus der Serie Fisch und Meerestier ,1832,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7bce894a,dc00118296.m57d2f7bce894a
dc00118297,Paulownien-Feld in Akasaka; Blatt 52 aus der Serie 100 berühmte Ansichten von Edo,1832,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7bd944d0,dc00118297.m57d2f7bd944d0
dc00118298,Abendlicher Platzregen bei der großen Brücke von Atake; Blatt 58 aus der Serie 100 berühmte Ansichten von Edo,1832,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7be4467b,dc00118298.m57d2f7be4467b
dc00118299,Der Ayase-Fluss und Kanegafuchi; Blatt 63 aus der Serie 100 berühmte Ansichten von Edo,1832,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7bef200c,dc00118299.m57d2f7bef200c
dc00118300,Aufzug der Festwagen zum Sannō Fest in Kōjimachi-itchōme; Blatt 51 aus der Serie 100 berühmte Ansichten von Edo,1832,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7bf8d350,dc00118300.m57d2f7bf8d350
dc00118301,Die Hatsune Rennbahn in Bakuro-chō; Blatt 6 aus der Serie 100 berühmte Ansichten von Edo,1832,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7c05387a,dc00118301.m57d2f7c05387a
dc00118302,Die Komagata-Halle und die Azuma-Brücke; Blatt 62 aus der Serie 100 berühmte Ansichten von Edo,1857,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7c110aab,dc00118302.m57d2f7c110aab
dc00118303,Suruga-chō; Blatt 8 aus der Serie 100 berühmte Ansichten von Edo,1857,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7c1bd2bf,dc00118303.m57d2f7c1bd2bf
dc00118304,Der Pflaumengarten von Kameido; Blatt 30 aus der Serie 100 berühmte Ansichten von Edo,1857,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7c26f45d,dc00118304.m57d2f7c26f45d
dc00118305,Grobe Skizze der Nihonbashi-Straße itchōme; Blatt 44 aus der Serie 100 berühmte Ansichten von Edo,1857,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7c31d413,dc00118305.m57d2f7c31d413
dc00118306,Der Pflaumengarten von Kamata; Blatt 27 aus der Serie 100 berühmte Ansichten von Edo,1857,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7c3b33fe,dc00118306.m57d2f7c3b33fe
dc00118307,Der Irisgarten in Horikiri; Blatt 65 aus der Serie 100 berühmte Ansichten von Edo ,1857,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7c450ca9,dc00118307.m57d2f7c450ca9
dc00118308,Abbildung der Umgebung von Masaki mit dem Suijin-Wald; dem Uchi-Fluss und dem Dorf Sekiya; Blatt 36 aus der Serie 100 berühmte Ansichten von Edo,1857,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7c511bcd,dc00118308.m57d2f7c511bcd
dc00118309,Bezirk des Kameido Schreins; Blatt 65 aus der Serie 100 berühmte Ansichten von Edo,1857,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7c5b8eb6,dc00118309.m57d2f7c5b8eb6
dc00118310,Reisfelder in Asakusa und das Torinomachi Fest; Blatt 101 aus der Serie 100 berühmte Ansichten von Edo,1857,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7c693142,dc00118310.m57d2f7c693142
dc00118311,Atagoshita und die Yabu-Gasse; Blatt 112 aus der Serie 100 berühmte Ansichten von Edo,1857,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7c7373eb,dc00118311.m57d2f7c7373eb
dc00118312,Die Samezu Küste bei Minami-Shinagawa; Blatt 109 aus der Serie 100 berühmte Ansichten von Edo,1857,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7c7e66c6,dc00118312.m57d2f7c7e66c6
dc00118313,Die Kyō-Brücke und Bambus-Felder; Blatt 76 aus der Serie 100 berühmte Ansichten von Edo,1857,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7c8a0389,dc00118313.m57d2f7c8a0389
dc00118315,Die Suidō-Brücke in Surugadai; Blatt 48 aus der Serie 100 berühmte Ansichten von Edo,1857,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7c96fae4,dc00118315.m57d2f7c96fae4
dc00118316,Nachtansicht des Ortes Saruwaka; Blatt 90 aus der Serie 100 berühmte Ansichten von Edo ,1857,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7ca33c76,dc00118316.m57d2f7ca33c76
dc00118317,Die Jūmantsubo-Ebene in Fukagawa Susaki; Blatt 107 aus der Serie 100 berühmte Ansichten von Edo,1857,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7cad1220,dc00118317.m57d2f7cad1220
dc00118318,Der Japandamm in Yoshiwara; Blatt 100 aus der Serie 100 berühmte Ansichten von Edo,1857,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7cba42f5,dc00118318.m57d2f7cba42f5
dc00118319,Der Aoi-Abhang außerhalb des Toranomon; Blatt 113 aus der Serie 100 berühmte Ansichten von Edo,1857,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7cc5a9a9,dc00118319.m57d2f7cc5a9a9
dc00118320,Der Fukagawa Holzplatz; Blatt 113 aus der Serie 100 berühmte Ansichten von Edo,1857,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7cd12058,dc00118320.m57d2f7cd12058
dc00118321,Die Stadt erblüht zum Tanabata-Fest; Blatt 73 aus der Serie 100 berühmte Ansichten von Edo,1857,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7cdb7143,dc00118321.m57d2f7cdb7143
dc00118322,Der Senzoku Teich und die Kesakake Kiefer; Blatt 110 aus der Serie 100 berühmte Ansichten von Edo,1857,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7ce755c5,dc00118322.m57d2f7ce755c5
dc00118323,Feuerwerk in Ryōgoku; Blatt 98 aus der Serie 100 berühmte Ansichten von Edo,1858,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7cf36377,dc00118323.m57d2f7cf36377
dc00118324,Mokubo Tempel; Bucht und Garten; Blatt 92 aus der Serie 100 berühmte Ansichten von Edo,1858,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7cfcb7cb,dc00118324.m57d2f7cfcb7cb
dc00118325,Das Oumaya Flussufer; Blatt 105 aus der Serie 100 berühmte Ansichten von Edo,1858,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7d081994,dc00118325.m57d2f7d081994
dc00118326,Innerhalb des Akiba-Schreins in Ukeji; Blatt 91 aus der Serie 100 berühmte Ansichten von Edo,1858,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7d15eeca,dc00118326.m57d2f7d15eeca
dc00118327,Rote Ahornblätter in Mama; der Tekona-Schrein und die Verbindungsbrücke; Blatt 94 aus der Serie 100 berühmte Ansichten von Edo,1858,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7d22e990,dc00118327.m57d2f7d22e990
dc00118328,Tuchgeschäft in Ōdenma-chō; Blatt 74 aus der Serie 100 berühmte Ansichten von Edo ,1858,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7d2ee74d,dc00118328.m57d2f7d2ee74d
dc00118329,Die Stadt erblüht zum Tanabata-Fest; Blatt 73 aus der Serie 100 berühmte Ansichten von Edo,1858,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7d3bc1fc,dc00118329.m57d2f7d3bc1fc
dc00118330,Aussicht auf den Fuji aus einem Teehaus in Zōshigaya; Blatt 9 aus der Serie 36 Ansichten des Fuji,1858,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7d477611,dc00118330.m57d2f7d477611
dc00118331,Die Ryōgoku Brücke in der Osthauptstadt; Blatt 6 aus der Serie 36 Ansichten des Fuji,1858,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7d527a26,dc00118331.m57d2f7d527a26
dc00118332,Die Kogane-Ebene in der Provinz Shimōsa; Blatt 33 aus der Serie 36 Ansichten des Fuji,1858,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7d6074a5,dc00118332.m57d2f7d6074a5
dc00118333,Sotogahama in der Mutsu-Provinz; aus der Serie 100 berühmte Gegenden verschiedener Provinzen ,1859,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7d6ae3dd,dc00118333.m57d2f7d6ae3dd
dc00118334,Die wahre Landschaft des Asama Berges in der Provinz Shinano; aus der Serie 100 berühmte Gegenden verschiedener Provinzen,1859,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7d76492a,dc00118334.m57d2f7d76492a
dc00118335,Das Morita-Theater; aus der Serie Bilder des Wohlstands der Osthauptstadt,1859,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7d80a651,dc00118335.m57d2f7d80a651
dc00118336,Das Ichimura-Theater; aus der Serie Bilder des Wohlstands der Osthauptstadt,1859,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7d90bd1a,dc00118336.m57d2f7d90bd1a
dc00118337,Das Nakamura-Theater; aus der Serie Bilder des Wohlstands der Osthauptstadt,1859,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7d9ef86c,dc00118337.m57d2f7d9ef86c
dc00118338,Die Provinz Shinano der Mond reflektiert sich in den Sarashina-Feldern und der Berg Kyōdai; Blatt 25 aus der Serie Berühmte Orte der rund 60 Provinzen,1859,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7dad6d64,dc00118338.m57d2f7dad6d64
dc00118339,Die Provinz Mino der Yōrō Wasserfall; Blatt 23 aus der Serie Berühmte Orte der rund 60 Provinzen ,1859,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7db7ad4c,dc00118339.m57d2f7db7ad4c
dc00118340,Die Provinz Yamato der Tatsuta Berg und der Tatsuta Fluss; Blatt 2 aus der Serie Berühmte Orte der rund 60 Provinzen,1859,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7dc41d46,dc00118340.m57d2f7dc41d46
dc00118341,Die Provinz Shimotsuke der Nikkō-Berg und der Urami-Wasserfall; Blatt 27 aus der Serie Berühmte Orte der rund 60 Provinzen,1859,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7dccc025,dc00118341.m57d2f7dccc025
dc00118342,Die Provinz Awa der Strudel in der Wind gepeitschten See; Blatt 55 aus der Serie Berühmte Orte der rund 60 Provinzen ,1859,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7dda5bde,dc00118342.m57d2f7dda5bde
dc00118343,Die Provinz Hōki große Felder und Aussicht auf den Berg Daisen; Blatt 41 aus der Serie Berühmte Orte der rund 60 Provinzen,1853,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7de6a744,dc00118343.m57d2f7de6a744
dc00118344,Die Provinz Harima der Maiko Strand; Blatt 45 aus der Serie Berühmte Orte der rund 60 Provinzen,1853,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7df0d94b,dc00118344.m57d2f7df0d94b
dc00118345,Die Provinz Bungo Minosaki; Blatt 62 aus der Serie Berühmte Orte der rund 60 Provinzen,1853,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7dfbcdb1,dc00118345.m57d2f7dfbcdb1
dc00118346,Die Provinz Ōmi der Biwa-See und der Ishiyama Tempel; Blatt 22 aus der Serie Berühmte Orte der rund 60 Provinzen,1853,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7e086ed8,dc00118346.m57d2f7e086ed8
dc00118347,Die Provinz Oki der Takuhi Schrein; Blatt 44 aus der Serie Berühmte Orte der rund 60 Provinzen,1853,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7e12a4f5,dc00118347.m57d2f7e12a4f5
dc00118403,Die Schauspieler Sawamura Tanosuke III als Yaegaki-hime; Nakamura Shikan IV als Takeda Katsuyori und Azuma Ichinojō I als Koshimoto Nureginu in dem Stück Honchō Nijūshikō,1853,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7e1e7506,dc00118403.m57d2f7e1e7506
dc00118404,Die Schauspieler Kawarazaki Gonjūrō I als Fumizukai Tanba Yosaku; Sawamura Tanosuke III als Iroha der Kanaya und Nakamura Shikan IV als Rōnin Tazuna Komatarō; in Wirklichkeit Inada Kōzō aus dem Stück Kutsuwa no oto tazuna no Somewake,1853,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7e2eab2d,dc00118404.m57d2f7e2eab2d
dc00118406,Die Schauspieler Kataoka Nizaemon als Satō Masakiyo; Iwai Kumesaburō als Funazaemons Tochter Hinakinu und Bandō Hikosaburō als Funazaemon,1853,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7e3e0355,dc00118406.m57d2f7e3e0355
dc00118407,Die Schauspieler Nakamura Shikan IV als Yokozō; Ichikawa Danzō VI als Haha Miyuki und Kawarazaki Gonjūrō I als Jihizō aus dem Stück Honchō Nijūshikō,1853,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7e4d346d,dc00118407.m57d2f7e4d346d
dc00118408,Der Schauspieler Ichikawa Uzaemon XII als Hosokawa Katsumoto in dem Stück Meiboku Sendai Hagi,1853,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7e591424,dc00118408.m57d2f7e591424
dc00118409,Der Schauspieler Arashi Kichisaburō als Nikki Danjō in dem Stück Meiboku Sendai Hagi,1850,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7e655c76,dc00118409.m57d2f7e655c76
dc00118410,Der Schauspieler Seki Sanjūrō als Watanabe Geki in dem Stück Meiboku Sendai Hagi,1850,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7e6e92c1,dc00118410.m57d2f7e6e92c1
dc00118411,Der Schauspieler Nakamura Ebizō V als Banzui Chōbei aus dem Stück Kokin otoko date zukushi,1850,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7e784094,dc00118411.m57d2f7e784094
dc00118412,Futakawa Der Schauspieler Ichikawa Kodanji IV als Ishikawa Tomoichi; Blatt 34 aus der Serie Die 53 Stationen des Tōkaidō,1850,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7e82abd5,dc00118412.m57d2f7e82abd5
dc00118413,Yokkaichi der Schauspieler Otani Tomoemon IV als Washizuka Daihachi; Blatt 44 aus der Serie Die 53 Stationen des Tōkaidō,1850,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7e8ad365,dc00118413.m57d2f7e8ad365
dc00118414,Shōno Der Schauspieler Bandō Hikosaburō IV als Nakano Fujibē; Blatt 46 aus der Serie Die 53 Stationen des Tōkaidō,1850,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7e967da7,dc00118414.m57d2f7e967da7
dc00118415,Kuwana Der Schauspieler Onoe Kikugorō III als Tokuzō; Blatt 43 aus der Serie Die 53 Stationen des Tōkaidō,1850,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7ea1a1c6,dc00118415.m57d2f7ea1a1c6
dc00118416,Kyoto Der Schauspieler Nakamura Utaemon IV als Ishikawa Goemon; Blatt 30 aus der Serie Die 53 Stationen des Tōkaidō,1850,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7eab6282,dc00118416.m57d2f7eab6282
dc00118417,Shirasuka Der Schauspieler Onoe Kikugorō III als Katzenmoster (nekozuka); Blatt 30 aus der Serie Die 53 Stationen des Tōkaidō,1850,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7eb76099,dc00118417.m57d2f7eb76099
dc00118418,Ishiyakushi Der Schauspieler Sawamura Chōjūrō V als Yoshitaka; Blatt 45 aus der Serie Die 53 Stationen des Tōkaidō,1850,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7ec1ada1,dc00118418.m57d2f7ec1ada1
dc00118419,Ishibe Der Schauspieler Iwai Kumesaburō III als Ohan; Blatt 52 aus der Serie Die 53 Stationen des Tōkaidō,1852,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7ecb8b55,dc00118419.m57d2f7ecb8b55
dc00118420,Nihonbashi Der Schauspieler Bandō Mitsugorō III als ein Fischverkäufer; Blatt 1 aus der Serie Die 53 Stationen des Tōkaidō,1852,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7ed6e678,dc00118420.m57d2f7ed6e678
dc00118421,Shinagawa Der Schauspieler Matsumoto Kōshirō VI als Banzuiin Chōbē; Blatt 2 aus der Serie Die 53 Stationen des Tōkaidō,1852,Tokio ,Holzschnitt,https://google.de,http://resources.digicult-museen.net/dam/provided_image/m57d2f7ee1c8d9,dc00118421.m57d2f7ee1c8d9
